,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
493,Edward Thomas,JAX,26,lb,16,4,,,,,,,,,,,,24,17,7,0,0,
494,Zack Walz,ARI,25,lb,15,2,,,,,,0,0,1,0,0,1.0,23,17,6,3,2,
495,Chris Watson,BUF,24,,14,0,1,23,0,23,6,0,1,1,0,0,,20,17,3,0,0,
496,Eric Westmoreland,JAX,24,lb,11,2,,,,,,0,0,1,0,0,1.0,22,17,5,3,1,
497,Bernard Whittington,CIN,30,de/rdt,16,5,0,0,0,0,1,,,,,,,21,17,4,1,0,
498,Monty Beisel,KAN,23,,16,0,,,,,,,,,,,,19,16,3,2,0,
499,Marcus Bell,ARI,22,,13,0,0,0,0,0,2,,,,,,0.5,23,16,7,2,2,
500,Fabien Bownes,SEA,29,,16,0,,,,,,,,,,,,16,16,0,0,0,
501,Stephen Boyd,DET,29,mlb,4,4,,,,,,1,0,0,0,0,1.0,22,16,6,1,0,
502,Tom Burke,ARI,25,DE,12,9,0,0,0,0,1,0,0,1,0,0,2.0,23,16,7,4,2,
503,Rob Burnett,BAL,34,DE,13,13,0,0,0,0,5,0,0,1,0,0,,26,16,10,2,0,
504,Martin Chase,NOR,27,ldt,16,3,,,,,,,,,,,1.0,22,16,6,1,1,
505,James Darling,NYJ,27,,16,0,,,,,,1,0,0,0,0,,22,16,6,0,0,
506,Ron Dugans,CIN,24,wr,16,3,,,,,,0,0,1,0,0,,19,16,3,0,0,
507,Henry Ford,TEN,30,,16,0,,,,,,,,,,,1.0,27,16,11,6,1,
508,Rodney Heath,CIN,27,lcb,5,5,0,0,0,0,4,1,0,1,0,0,,19,16,3,0,0,
509,Tommy Hendricks,MIA,23,mlb,16,1,,,,,,,,,,,,23,16,7,0,0,
510,Jeff Posey,2TM,26,,11,5,,,,,,,,,,,,18,16,2,1,0,
511,Shawn Springs,SEA,26,lcb/rcb,8,7,1,0,0,0,4,0,0,1,0,0,,20,16,4,1,0,
512,Shawn Wooden,MIA,28,,13,0,,,,,,,,,,,,16,16,0,0,0,
513,Gilbert Brown,GNB,30,NT,11,11,,,,,,,,,,,,23,15,8,2,0,
514,John Browning,KAN,28,ldt,6,6,,,,,,,,,,,1.5,20,15,5,4,2,
515,Eric Davis,DEN,33,,16,0,0,0,0,0,1,1,0,1,0,0,,15,15,0,3,1,
516,Derrick Gibson,OAK,22,,16,0,1,9,0,9,4,,,,,,,16,15,1,0,0,
517,Reggie Hayward,DEN,22,de,6,2,,,,,,,,,,,3.0,18,15,3,4,3,
518,Cletidus Hunt,GNB,25,de,12,4,0,0,0,0,1,0,0,1,0,0,,25,15,10,1,0,
519,Larry Izzo,NWE,27,,16,0,,,,,,0,0,1,0,0,,23,15,8,0,0,
520,Raymond Jackson,CLE,28,,15,0,3,52,0,52,3,,,,,,,17,15,2,0,0,
521,Marcus Jones,TAM,28,DE,15,15,0,0,0,0,1,0,0,1,0,0,3.0,26,15,11,3,2,
522,Lance Legree,NYG,24,rdt,13,2,0,0,0,0,1,0,0,1,0,0,,19,15,4,5,0,
523,Torrance Marshall,GNB,24,lb,14,1,0,0,0,0,1,0,0,1,0,0,,21,15,6,2,0,
524,Sean Moran,STL,28,,16,1,0,0,0,0,1,,,,,,2.0,20,15,5,5,2,
525,Rich Owens,KAN,29,de,16,1,0,0,0,0,1,,,,,,3.0,19,15,4,4,3,
526,Damien Richardson,CAR,25,ss,16,2,,,,,,1,0,0,0,0,,17,15,2,0,0,
527,Adrian Ross,CIN,26,lb,16,1,,,,,,0,0,1,0,0,1.0,22,15,7,1,1,
528,Steve White,TAM,28,de,16,1,0,0,0,0,4,0,1,0,0,0,5.0,25,15,10,4,6,
529,Brandon Whiting,PHI,25,DE,13,12,0,0,0,0,1,0,0,3,0,0,2.5,26,15,11,3,3,
530,Tony Williams,CIN,26,RDT,13,13,0,0,0,0,1,0,0,2,0,0,5.0,38,15,23,6,5,
531,Shawn Barber,WAS,26,lb,3,3,,,,,,,,,,,,17,14,3,3,0,
532,Jason Bell,DAL,23,,16,0,,,,,,,,,,,,16,14,2,0,0,
533,Courtney Brown,CLE,23,de,5,5,0,0,0,0,4,2,0,2,25,1,4.5,21,14,7,4,3,
534,Robert Carswell,SDG,23,,16,0,,,,,,0,0,1,0,0,,17,14,3,0,0,
535,Chris Cooper,OAK,24,de,11,1,1,0,0,0,1,,,,,,2.0,22,14,8,6,2,
536,Canute Curtis,CIN,27,lb,16,4,0,0,0,0,1,1,0,1,3,0,,28,14,14,2,0,
537,Erik Flowers,BUF,23,de,15,6,,,,,,,,,,,2.0,21,14,7,4,3,
538,Curtis Fuller,SEA,23,fs,10,1,0,0,0,0,2,,,,,,,17,14,3,0,0,
539,Chris Gizzi,GNB,26,lb,12,1,,,,,,1,0,0,0,0,,19,14,5,0,0,
540,Paul Grasmanis,PHI,27,rdt,14,2,,,,,,,,,,,2.0,19,14,5,6,2,
541,Lamar King,SEA,26,DE,8,8,0,0,0,0,1,0,0,1,0,0,,23,14,9,1,0,
542,Don Morgan,MIN,26,ss,16,2,0,0,0,0,2,0,1,0,0,0,,14,14,0,0,0,
543,Eric Ogbogu,NYJ,26,,15,0,,,,,,0,0,1,0,0,,17,14,3,1,0,
544,Tony Siragusa,BAL,34,RDT,15,13,0,0,0,0,2,,,,,,2.0,28,14,14,2,3,
545,Gary Stills,KAN,27,,10,0,,,,,,0,0,1,0,0,,15,14,1,0,0,
546,Omar Stoutmire,NYG,27,,16,0,0,0,0,0,1,,,,,,,18,14,4,0,0,
547,Joe Tuipala,JAX,25,,12,0,,,,,,,,,,,,20,14,6,0,0,
548,Joe Walker,TEN,24,fs,16,3,0,0,0,0,1,0,1,1,0,0,,25,14,11,0,0,
549,Patrick Washington,JAX,23,fb,16,6,,,,,,,,,,,,15,14,1,0,0,
550,K.D. Williams,GNB,28,,12,0,,,,,,1,0,1,0,0,,17,14,3,0,0,
551,Taje Allen,KAN,28,,16,0,,,,,,,,,,,,13,13,0,0,1,
552,Michael Bates,WAS,32,,16,0,,,,,,0,4,2,0,0,,15,13,2,0,0,
553,Johndale Carty,ATL,24,ss,16,2,1,0,0,0,1,,,,,,,17,13,4,1,0,
554,Matt Chatham,NWE,24,,11,0,,,,,,,,,,,,14,13,1,0,0,
555,Dameane Douglas,PHI,25,,16,0,,,,,,,,,,,,15,13,2,0,0,
556,Eric Downing,KAN,23,dt/LDT,15,9,0,0,0,0,1,,,,,,1.5,19,13,6,3,3,
557,Terry Jackson,SFO,25,fb,16,1,,,,,,0,1,0,0,0,,16,13,3,0,0,
558,Fred Jones,BUF,24,,16,0,,,,,,,,,,,0.5,14,13,1,0,1,
559,Billy Lyon,GNB,28,,12,0,0,0,0,0,1,1,0,0,0,0,2.0,19,13,6,2,0,
560,Paul Miranda,SEA,25,lcb/rcb,8,2,0,0,0,0,5,0,0,1,0,0,,13,13,0,0,0,
561,Zeke Moreno,SDG,23,,16,0,,,,,,1,0,0,0,0,1.0,15,13,2,2,1,
562,Alvin Porter,BAL,24,,16,0,1,-3,0,-3,1,,,,,,,13,13,0,0,0,
563,Jerald Sowell,NYJ,27,,16,0,,,,,,,,,,,,15,13,2,0,0,
564,Larry Whigham,CHI,29,,14,0,,,,,,,,,,,,16,13,3,0,0,
565,Frank Chamberlin,TEN,23,,16,0,0,0,0,0,1,1,0,0,0,0,1.0,17,12,5,1,1,
566,Stalin Colinet,2TM,27,,16,11,0,0,0,0,2,0,0,1,0,0,1.0,14,12,2,3,1,
567,Lional Dalton,BAL,26,ldt/rdt,16,3,,,,,,,,,,,,16,12,4,5,0,
568,Winfield Garnett,MIN,25,nt,12,2,0,0,0,0,1,,,,,,2.0,19,12,7,3,3,
569,Jeff Gooch,TAM,27,,13,0,,,,,,,,,,,0.5,21,12,9,1,1,
570,Ernest Grant,MIA,25,rdt,11,3,,,,,,,,,,,0.5,20,12,8,1,1,
571,Orantes Grant,DAL,23,lb,10,1,,,,,,1,0,1,0,0,,16,12,4,1,0,
572,Robert Holcombe,STL,26,,16,0,,,,,,0,1,0,0,0,,12,12,0,0,0,
573,John Holecek,SDG,29,,11,0,,,,,,,,,,,,13,12,1,1,0,
574,Tyoka Jackson,STL,30,,16,0,,,,,,1,0,1,0,0,3.0,19,12,7,5,2,
575,Ligarius Jennings,CIN,24,,9,0,,,,,,,,,,,,12,12,0,0,0,
576,N.D. Kalu,PHI,26,de,14,1,,,,,,,,,,,3.0,13,12,1,4,3,
577,Leon Lett,DEN,33,,12,0,0,0,0,0,2,,,,,,,12,12,0,4,0,
578,Central McClellion,WAS,26,,6,0,,,,,,0,1,0,0,0,,14,12,2,0,0,
579,Keith McKenzie,CLE,28,de,7,6,0,0,0,0,5,,,,,,3.0,14,12,2,6,3,
580,Mike Morton,IND,29,,16,0,,,,,,2,0,0,0,0,,20,12,8,0,0,
581,Larry Webster,BAL,32,,15,0,,,,,,,,,,,0.5,17,12,5,2,1,
582,Je'Rod Cherry,NWE,28,,16,0,0,0,0,0,1,,,,,,,15,11,4,0,0,
583,Jim Finn,IND,25,,15,0,,,,,,,,,,,,14,11,3,0,0,
584,Scott Frost,CLE,26,,12,0,,,,,,0,0,1,0,0,,14,11,3,0,0,
585,Clark Haggans,PIT,24,rolb,16,1,,,,,,1,0,0,0,0,,20,11,9,0,0,
586,Conrad Hamilton,ATL,27,,6,0,0,0,0,0,3,1,0,0,0,0,,12,11,1,1,0,
587,Derrick Harris,SDG,29,,16,0,,,,,,0,0,1,6,1,,13,11,2,0,0,
588,Chidi Iwuoma,DET,23,lcb,13,1,0,0,0,0,2,,,,,,,12,11,1,0,0,
589,Travis Kirschke,DET,27,dt,16,2,,,,,,,,,,,,19,11,8,2,0,
590,Leif Larsen,BUF,26,ldt,9,5,,,,,,,,,,,1.0,17,11,6,1,1,
591,Al Lucas,CAR,23,,7,0,0,0,0,0,1,,,,,,1.0,14,11,3,3,1,
592,Mike Maslowski,KAN,27,,8,0,,,,,,,,,,,1.0,12,11,1,0,1,
593,Harold Morrow,MIN,28,fb,16,2,,,,,,0,1,3,0,0,,12,11,1,0,0,
594,Kendrick Office,BUF,23,de,8,1,,,,,,2,0,0,0,0,3.0,16,11,5,3,1,
595,Brock Olivo,DET,25,,16,0,,,,,,0,0,1,0,0,,12,11,1,0,0,
596,Carl Powell,CHI,27,,16,0,0,0,0,0,1,,,,,,,12,11,1,3,1,
597,Twan Russell,MIA,27,lb,16,2,,,,,,,,,,,,21,11,10,0,0,
598,Jason Simmons,PIT,25,,12,0,0,0,0,0,1,,,,,,,13,11,2,0,0,
599,Stephen Trejo,DET,24,,14,0,,,,,,,,,,,,12,11,1,0,0,
600,Artie Ulmer,ATL,28,,15,0,0,0,0,0,1,,,,,,,16,11,5,0,0,
601,Kyle Vanden Bosch,ARI,23,de,3,3,0,0,0,0,1,0,0,1,9,1,0.5,13,11,2,1,1,
602,Chuck Wiley,ATL,26,de,16,1,1,1,0,1,2,2,0,0,0,0,1.0,15,11,4,2,1,
603,Michael Booker,TEN,26,,16,0,1,0,0,0,1,,,,,,,11,10,1,0,0,
604,Bobby Brooks,OAK,25,,16,0,,,,,,,,,,,,16,10,6,0,0,
605,Lance Brown,BUF,29,ss,14,1,0,0,0,0,1,,,,,,,16,10,6,2,0,
606,Anthony Denman,CLE,22,,11,0,,,,,,,,,,,,14,10,4,0,0,
607,Adrian Dingle,SDG,24,,14,0,0,0,0,0,1,,,,,,1.0,11,10,1,3,1,
608,John Fiala,PIT,28,,16,0,0,0,0,0,1,0,0,1,0,0,,14,10,4,1,0,
609,Larry Foster,DET,25,wr,13,5,,,,,,0,1,1,0,0,,11,10,1,0,0,
610,Scott Galyon,MIA,27,lb,16,2,1,0,0,0,1,0,0,1,0,0,1.0,20,10,10,1,1,
611,Jason Glenn,NYJ,22,,15,0,,,,,,,,,,,,10,10,0,0,0,
612,Jermaine Haley,MIA,28,ldt/rdt,12,5,0,0,0,0,1,,,,,,0.5,18,10,8,1,1,
613,Rob Holmberg,3TM,30,,7,2,,,,,,1,0,0,0,0,,12,10,2,0,0,
614,Willie Howard,MIN,24,,8,0,,,,,,,,,,,,15,10,5,3,0,
615,Ronney Jenkins,SDG,24,,16,0,,,,,,0,1,1,0,0,,10,10,0,0,0,
616,Bryan Johnson,WAS,23,fb,16,1,,,,,,,,,,,,12,10,2,0,0,
617,Lenoy Jones,CLE,27,mlb,7,1,,,,,,,,,,,,16,10,6,0,0,
618,Mike Jones,PIT,32,,15,0,,,,,,1,0,0,0,0,,13,10,3,0,0,
619,Randy Jordan,OAK,31,,16,0,,,,,,,,,,,,13,10,3,0,0,
620,Fred McAfee,NOR,33,,16,0,,,,,,0,0,3,0,0,,11,10,1,0,0,
621,Ryan Pickett,STL,22,,11,0,,,,,,,,,,,0.5,19,10,9,3,2,
622,Kelvin Pritchett,DET,32,dt,16,1,0,0,0,0,1,1,0,0,0,0,,16,10,6,1,0,
623,Coby Rhinehart,ARI,24,,13,0,,,,,,1,0,0,0,0,,13,10,3,0,0,
624,Jeff Thomason,PHI,32,,14,0,,,,,,0,0,1,0,0,,10,10,0,0,0,
625,Tyrone Williams,2TM,29,,11,0,,,,,,,,,,,,12,10,2,0,0,
626,Robert Wilson,NOR,27,wr,15,1,,,,,,,,,,,,12,10,2,0,0,
627,Todd Yoder,TAM,23,te,16,1,,,,,,,,,,,,10,10,0,0,0,
628,Larry Atkins,KAN,26,,12,0,,,,,,1,0,0,0,0,,9,9,0,0,0,
629,Alex Bannister,SEA,22,,16,0,,,,,,0,0,1,0,0,,12,9,3,0,0,
630,James Cannida,TAM,26,nt,12,2,0,0,0,0,1,,,,,,,19,9,10,3,0,
631,Phil Clarke,NOR,24,,13,0,,,,,,,,,,,,10,9,1,0,0,
632,Jerry DeLoach,WAS,24,rdt,15,4,0,0,0,0,1,,,,,,1.0,11,9,2,1,1,
633,Autry Denson,CHI,25,,16,0,,,,,,0,1,0,0,0,,9,9,0,0,0,
634,Jared DeVries,DET,25,,11,0,,,,,,,,,,,,13,9,4,0,0,
635,Tony Dixon,DAL,22,,8,0,,,,,,,,,,,1.0,11,9,2,1,1,
636,Darrien Gordon,ATL,31,db/ss,16,2,1,7,0,7,2,0,4,3,0,0,,13,9,4,1,0,
637,Casey Hampton,PIT,24,NT,16,11,,,,,,0,0,1,0,0,1.0,22,9,13,4,1,
638,William Hampton,PHI,26,,13,0,1,33,1,33,1,0,0,1,0,0,,10,9,1,0,0,
639,William Henderson,GNB,30,FB,16,8,,,,,,0,0,2,0,0,,9,9,0,0,0,
640,John Hilliard,SEA,25,de/rdt,16,8,,,,,,,,,,,,17,9,8,0,0,
641,Chris Hudson,ATL,30,fs,15,2,0,0,0,0,3,1,0,0,0,0,,15,9,6,0,0,
642,Deon Humphrey,SDG,25,,11,0,,,,,,,,,,,,14,9,5,0,0,
643,Jabari Issa,ARI,23,de,13,5,,,,,,,,,,,,10,9,1,2,1,
644,MarTay Jenkins,ARI,26,wr,13,3,,,,,,0,5,2,0,0,,9,9,0,0,0,
645,Kerry Joseph,SEA,28,,8,0,,,,,,0,1,0,0,0,1.0,11,9,2,2,1,
646,Terry Kirby,OAK,31,,11,0,,,,,,0,1,0,0,0,,10,9,1,0,0,
647,Damione Lewis,STL,23,ldt,9,3,,,,,,0,0,1,0,0,,10,9,1,1,0,
648,Kevin Lewis,NYG,23,,9,0,,,,,,,,,,,,12,9,3,0,0,
649,Patrick Pass,NWE,24,,16,0,,,,,,0,0,1,0,0,,11,9,2,0,0,
650,Mike Sellers,CLE,26,rb/wr,9,7,,,,,,,,,,,,9,9,0,0,0,
651,Kato Serwanga,WAS,25,,11,0,,,,,,,,,,,,10,9,1,0,0,
652,Marquis Smith,CLE,26,,14,2,0,0,0,0,1,,,,,,,11,9,2,2,0,
653,Mao Tosi,ARI,25,de,11,1,,,,,,1,0,0,0,0,1.0,15,9,6,4,1,
654,Mike Wells,IND,30,,16,0,,,,,,,,,,,,17,9,8,1,0,
655,Robert Bailey,DET,33,,9,0,2,74,1,74,2,,,,,,,14,8,6,0,0,
656,Rodney Bailey,PIT,22,de,16,1,0,0,0,0,1,,,,,,2.0,12,8,4,4,2,
657,Jason Belser,KAN,31,,16,0,,,,,,,,,,,,8,8,0,0,0,
658,David Bowens,MIA,24,,8,0,0,0,0,0,5,,,,,,1.0,9,8,1,1,1,
659,O.J. Brigance,STL,32,,8,0,,,,,,,,,,,,11,8,3,0,0,
660,Quinton Caver,PHI,23,,11,0,,,,,,,,,,,,11,8,3,2,0,
661,Chris Chambers,MIA,23,wr,16,7,,,,,,0,2,0,0,0,,8,8,0,0,0,
662,Patrick Chukwurah,MIN,22,de/lb,16,3,,,,,,3,0,0,0,0,2.5,13,8,5,2,2,
663,Delbert Cowsette,WAS,24,,16,0,,,,,,,,,,,,10,8,2,1,0,
664,David Dunn,OAK,29,,10,0,,,,,,0,3,0,0,0,,10,8,2,0,0,
665,Jamar Fletcher,MIA,22,rcb,14,2,,,,,,,,,,,,10,8,2,0,0,
666,Deveron Harper,CAR,24,db,8,1,,,,,,,,,,,,8,8,0,0,0,
667,Leon Johnson,CHI,27,,12,0,,,,,,0,2,2,0,0,,10,8,2,0,0,
668,John Nix,DAL,25,,16,0,,,,,,2,0,0,0,0,,9,8,1,0,0,
669,Anthony Parker,SFO,26,,5,0,0,0,0,0,1,,,,,,,10,8,2,0,0,
670,Jason Peter,CAR,27,,6,0,0,0,0,0,1,,,,,,,11,8,3,2,0,
671,Sam Rogers,SDG,31,,15,0,,,,,,,,,,,1.0,9,8,1,1,1,
672,Shannon Taylor,BAL,26,,11,0,,,,,,0,0,1,0,0,1.0,9,8,1,2,1,
673,Derrius Thompson,WAS,24,,16,0,,,,,,0,0,1,0,0,,9,8,1,0,0,
674,Damen Wheeler,JAX,24,,5,0,,,,,,,,,,,,10,8,2,0,0,
675,Kole Ayi,2TM,23,,7,0,,,,,,,,,,,,11,7,4,0,0,
676,Alfonso Boone,CHI,25,,11,0,0,0,0,0,1,0,0,1,6,0,2.0,9,7,2,3,2,
677,Corey Bradford,GNB,26,fb/wr,16,6,,,,,,0,1,0,0,0,,8,7,1,0,0,
678,Correll Buckhalter,PHI,23,fb/rb,15,6,,,,,,0,2,2,0,0,,7,7,0,0,0,
679,Tom Carter,CIN,29,,6,0,0,0,0,0,3,,,,,,,7,7,0,0,0,
680,Thabiti Davis,NYG,26,,16,0,,,,,,,,,,,,9,7,2,0,0,
681,Ron Edwards,BUF,22,rdt,7,3,,,,,,,,,,,,10,7,3,1,0,
682,Brian Finneran,ATL,25,,16,1,0,0,0,0,1,,,,,,,8,7,1,0,0,
683,Byron Frisch,DAL,25,,13,0,0,0,0,0,2,,,,,,3.0,9,7,2,3,2,
684,Mondriel Fulcher,OAK,25,wr,13,1,,,,,,,,,,,,8,7,1,0,0,
685,David Gibson,TAM,24,,13,0,,,,,,,,,,,,10,7,3,0,0,
686,Kelly Gregg,BAL,25,rdt,8,1,0,0,0,0,1,,,,,,1.0,10,7,3,3,1,
687,Troy Hambrick,DAL,25,FB/rb,16,11,0,0,0,0,1,0,1,2,0,0,,7,7,0,0,0,
688,Jermaine Hampton,IND,22,,10,0,,,,,,,,,,,,9,7,2,0,0,
689,Karl Hankton,CAR,31,,11,0,,,,,,,,,,,,9,7,2,0,0,
690,Chris Hayes,NYJ,29,fs,16,1,,,,,,1,0,0,0,0,,14,7,7,0,0,
691,Nate Hobgood-Chittick,KAN,27,ldt,10,1,,,,,,,,,,,,7,7,0,0,0,
692,Curtis Holden,NOR,22,,12,0,,,,,,,,,,,,7,7,0,0,0,
693,Steve Israel,NOR,32,lcb,9,1,,,,,,,,,,,,7,7,0,0,0,
694,Kareem Larrimore,DAL,25,cb/lcb,4,2,0,0,0,0,2,,,,,,,8,7,1,0,0,
695,Reggie McGrew,SFO,25,,12,0,0,0,0,0,2,,,,,,1.0,7,7,0,0,1,
696,Than Merrill,CHI,24,,15,0,,,,,,,,,,,,7,7,0,0,0,
697,Sammy Morris,BUF,24,rb,16,1,,,,,,0,1,1,0,0,,8,7,1,0,0,
698,Kelvin Moses,NYJ,25,,16,0,,,,,,,,,,,,13,7,6,0,0,
699,Richard Newsome,NOR,24,,11,0,,,,,,1,0,1,0,0,,8,7,1,0,0,
700,Ifeanyi Ohalete,WAS,22,,16,0,1,12,0,12,1,0,0,1,0,0,,9,7,2,0,0,
701,Riddick Parker,NWE,29,,13,0,,,,,,0,0,1,0,0,1.0,10,7,3,2,1,
702,Christian Peter,IND,29,,14,0,,,,,,,,,,,1.0,13,7,6,1,1,
703,Hank Poteat,PIT,24,,13,0,,,,,,0,4,2,0,0,,7,7,0,0,0,
704,Jamie Reader,PHI,27,,16,0,,,,,,0,0,1,0,0,,7,7,0,0,0,
705,Montae Reagor,DEN,24,,8,0,0,0,0,0,1,,,,,,1.0,9,7,2,1,1,
706,Johnny Rutledge,ARI,24,,14,0,,,,,,,,,,,,8,7,1,0,0,
707,Tarek Saleh,CLE,27,,13,0,,,,,,,,,,,,9,7,2,0,0,
708,Aaron Shea,CLE,25,rb/te,12,5,,,,,,0,0,1,0,0,,8,7,1,0,0,
709,Marcel Shipp,ARI,23,,11,0,,,,,,,,,,,,9,7,2,0,0,
710,Kenny Smith,NOR,24,,6,0,,,,,,,,,,,,8,7,1,0,0,
711,Josh Taves,OAK,29,dt,8,3,,,,,,,,,,,1.0,12,7,5,2,1,
712,Clayton White,NYG,24,,16,0,,,,,,,,,,,,8,7,1,0,0,
713,Ricky Williams,NOR,24,fb/RB,16,16,,,,,,0,8,2,4,0,,7,7,0,0,0,
714,Gillis Wilson,CAR,24,,5,0,,,,,,,,,,,0.5,9,7,2,0,1,
715,Lee Woodall,DEN,32,,14,0,,,,,,,,,,,1.0,9,7,2,1,1,
716,Eddie Berlin,TEN,23,,11,0,,,,,,,,,,,,6,6,0,0,0,
717,Dorian Boose,WAS,27,de,10,2,,,,,,1,0,0,0,0,,7,6,1,0,0,
718,James Boyd,JAX,24,,16,0,,,,,,1,0,1,47,0,,9,6,3,0,0,
719,Kendrick Clancy,PIT,23,nt,16,4,1,3,0,3,1,,,,,,,10,6,4,2,0,
720,Chris Cole,DEN,24,wr,16,2,,,,,,0,2,0,0,0,,8,6,2,0,0,
721,Phillip Crosby,BUF,25,fb,16,2,,,,,,0,0,1,0,0,,8,6,2,0,0,
722,Chartric Darby,TAM,26,,13,0,,,,,,0,0,1,0,0,2.0,7,6,1,2,2,
723,Frank Ferrara,NYG,26,,9,0,,,,,,,,,,,1.0,10,6,4,1,1,
724,Willie Gary,STL,23,,7,0,,,,,,,,,,,,6,6,0,0,0,
725,Brad Hoover,CAR,25,fb,16,7,,,,,,0,1,0,0,0,,6,6,0,0,0,
726,Joe Horn,NOR,29,WR,16,16,,,,,,0,1,0,0,0,,6,6,0,0,0,
727,Orlando Huff,SEA,23,,12,0,,,,,,1,0,0,0,0,,6,6,0,0,0,
728,Lenzie Jackson,PIT,24,,12,0,,,,,,,,,,,,6,6,0,0,0,
729,Travis Jervey,ATL,29,,16,0,,,,,,,,,,,,8,6,2,0,0,
730,Brian Kozlowski,ATL,31,,16,0,,,,,,,,,,,,6,6,0,0,0,
731,Fred McCrary,SDG,29,FB,16,12,,,,,,,,,,,,7,6,1,0,0,
732,Alvin McKinley,CLE,23,,7,0,,,,,,,,,,,,12,6,6,0,0,
733,Todd McMillon,CHI,28,,8,0,,,,,,,,,,,,6,6,0,0,0,
734,Rondell Mealey,GNB,24,,11,0,,,,,,0,0,1,27,1,,9,6,3,0,0,
735,Robert Newkirk,CHI,24,rdt,10,1,,,,,,1,0,0,0,0,1.0,8,6,2,2,1,
736,Andre O'Neal,3TM,26,,9,1,,,,,,0,0,1,0,0,,9,6,3,1,0,
737,Bobby Setzer,SFO,25,,14,0,,,,,,,,,,,1.0,8,6,2,1,1,
738,Peter Sirmon,TEN,24,,16,0,,,,,,,,,,,,7,6,1,0,0,
739,Paul Smith,SFO,23,,15,0,,,,,,0,1,1,0,0,,6,6,0,0,0,
740,Quincy Stewart,SFO,23,,16,0,,,,,,,,,,,,6,6,0,0,0,
741,Mack Strong,SEA,30,FB,16,13,,,,,,,,,,,,6,6,0,0,0,
742,Byron Thweatt,TEN,24,,5,0,,,,,,,,,,,,6,6,0,0,0,
743,Bracy Walker,KAN,31,,15,0,,,,,,0,0,1,0,0,,6,6,0,0,0,
744,Moe Williams,BAL,27,rb,15,2,,,,,,0,1,0,0,0,,6,6,0,0,0,
745,Antonio Wilson,MIN,24,,10,0,0,0,0,0,1,,,,,,,10,6,4,0,0,
746,David Akers01,PHI,27,K,16,0,,,,,,,,,,,,5,5,0,0,0,
747,Obafemi Ayanbadejo,BAL,26,fb/rb,16,5,,,,,,0,1,2,0,0,,6,5,1,0,0,
748,Mike Bartrum,PHI,31,,16,0,,,,,,,,,,,,8,5,3,0,0,
749,Gary Baxter,BAL,23,,6,0,,,,,,,,,,,,6,5,1,0,0,
750,Brandon Bennett,CIN,28,rb,16,1,,,,,,0,1,0,0,0,,6,5,1,0,0,
751,Drew Bennett,TEN,23,wr,14,1,,,,,,,,,,,,5,5,0,0,0,
752,Mitch Berger,MIN,29,P,12,0,,,,,,,,,,,,5,5,0,0,0,
753,Avion Black,BUF,24,,14,0,,,,,,0,0,1,0,0,,5,5,0,0,0,
754,Kyle Brady,JAX,29,TE,16,16,,,,,,,,,,,,5,5,0,0,0,
755,Chris Coleman,TEN,24,,16,0,,,,,,,,,,,,5,5,0,0,0,
756,Jose Cortez01,SFO,26,K,16,0,,,,,,,,,,,,6,5,1,0,0,
757,Antuan Edwards,GNB,24,,3,0,0,0,0,0,1,0,0,1,-2,0,,5,5,0,0,0,
758,Troy Edwards,PIT,24,,16,0,,,,,,0,1,1,32,1,,8,5,3,0,0,
759,Heath Evans,SEA,23,,16,0,,,,,,,,,,,,5,5,0,0,0,
760,Zeron Flemister,WAS,25,te,16,1,,,,,,,,,,,,7,5,2,0,0,
761,Reggie Germany,BUF,23,wr,16,1,0,0,0,0,1,0,0,1,0,0,,5,5,0,0,1,
762,Mike Green,TEN,25,fb,16,1,,,,,,0,1,1,0,0,,5,5,0,1,0,
763,Chris Hetherington,CAR,29,fb,16,1,,,,,,,,,,,,5,5,0,0,0,
764,Torry Holt,STL,25,WR,16,14,,,,,,0,2,1,2,0,,5,5,0,0,0,
765,Billy Jenkins,2TM,27,,12,0,,,,,,,,,,,,6,5,1,0,0,
766,Brandon Jennings,OAK,23,,8,0,,,,,,,,,,,,6,5,1,0,0,
767,John Jones,BAL,26,te,15,2,,,,,,,,,,,,5,5,0,0,0,
768,Micah Knorr01,DAL,26,P,16,0,,,,,,0,0,1,0,0,,5,5,0,0,0,
769,Joel Makovicka,ARI,26,FB/te,16,14,,,,,,0,1,1,0,0,,6,5,1,0,0,
770,Travis Minor,MIA,22,,16,0,,,,,,0,0,1,0,1,,9,5,4,0,0,
771,Mike Mohring,SDG,27,,9,0,0,0,0,0,1,,,,,,,8,5,3,0,0,
772,Muhsin Muhammad,CAR,28,WR,11,11,,,,,,0,2,2,0,0,,5,5,0,0,0,
773,Leonard Myers,NWE,23,,7,0,0,0,0,0,1,,,,,,,7,5,2,0,0,
774,John Schlecht,SFO,23,,8,0,,,,,,,,,,,,7,5,2,1,0,
775,Lynn Scott,DAL,24,,14,0,,,,,,0,0,2,0,0,,8,5,3,0,0,
776,Wasswa Serwanga,MIN,25,,7,0,,,,,,,,,,,,5,5,0,0,0,
777,Detron Smith,DEN,27,,15,0,,,,,,0,0,1,0,0,,7,5,2,0,0,
778,Robaire Smith,TEN,24,,10,0,,,,,,,,,,,2.0,7,5,2,3,2,
