,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
492,Colt Anderson,PHI,25,s/ss,8,2,,,,,,,,,,,,16,16,0,0,1,
493,Jamaal Anderson,ATL,24,de,16,3,0,0,0,0,1,1,0,0,0,0,2.0,21,16,5,6,5,
494,Rocky Bernard,NYG,31,,14,0,0,0,0,0,4,,,,,,2.0,18,16,2,3,2,
495,Chase Blackburn,NYG,27,,14,0,,,,,,0,0,2,0,0,,20,16,4,0,0,
496,Stephen Bowen,DAL,26,DE,16,9,0,0,0,0,1,,,,,,1.5,22,16,6,5,8,
497,Tyler Brayton,CAR,31,DE,15,14,0,0,0,0,2,1,0,2,1,0,,22,16,6,4,4,
498,Red Bryant,SEA,26,de,7,7,,,,,,1,0,2,0,0,1.0,18,16,2,2,3,
499,Marques Douglas,TEN,33,dt,6,2,,,,,,,,,,,,21,16,5,4,1,
500,Larry Foote,PIT,30,,16,0,0,0,0,0,1,,,,,,1.0,21,16,5,2,1,
501,Sammie Lee Hill,DET,24,,15,0,,,,,,0,0,1,0,0,2.5,22,16,6,,,
502,Vonnie Holliday,WAS,35,de,15,2,0,0,0,0,3,,,,,,2.5,29,16,13,4,7,
503,Brad Jones,GNB,24,lb/rolb,6,5,,,,,,,,,,,,27,16,11,2,1,
504,Aaron Kampman,JAX,31,DE,8,8,0,0,0,0,2,,,,,,4.0,25,16,9,5,17,
505,Turk McBride,DET,25,DE,15,8,,,,,,3,0,1,0,0,5.0,33,16,17,4,11,
506,Danny McCray,DAL,22,,16,0,1,0,0,0,1,,,,,,,22,16,6,0,0,
507,Brandon McDonald,2TM,25,,8,2,0,0,0,0,1,0,0,1,-5,0,,19,16,3,0,0,
508,Jerome Murphy,STL,23,,14,0,1,19,0,19,3,1,0,1,0,0,,21,16,5,2,0,
509,Jonathan Wilhite,NWE,26,db,9,1,0,0,0,0,2,,,,,,,20,16,4,0,0,
510,Kyle Wilson,NYJ,23,cb/db,16,6,0,0,0,0,5,0,2,1,0,0,,19,16,3,0,0,
511,Ron Brace,NWE,24,de/nt,13,5,,,,,,,,,,,,23,15,8,3,0,
512,Desmond Bryant,OAK,25,,15,0,,,,,,,,,,,2.5,21,15,6,4,4,
513,Rock Cartwright,OAK,31,,16,0,,,,,,1,0,1,0,0,,17,15,2,0,0,1
514,Chris Chamberlain,STL,25,lb,11,6,0,0,0,0,2,1,0,0,0,0,,19,15,4,2,0,
515,Erik Coleman,ATL,28,s,12,1,,,,,,,,,,,,20,15,5,3,2,
516,Chris Cook,MIN,23,cb/db/rcb,6,5,0,0,0,0,2,,,,,,,20,15,5,0,0,
517,Phillip Daniels,WAS,37,de,14,1,,,,,,,,,,,2.0,21,15,6,3,4,
518,Ron Edwards,KAN,31,NT,16,15,0,0,0,0,1,,,,,,2.0,26,15,11,2,3,
519,Keith Ellison,BUF,26,lb,8,2,0,0,0,0,1,,,,,,,20,15,5,0,0,
520,Larry Grant,STL,25,LB,16,8,0,0,0,0,1,2,0,1,0,0,2.0,18,15,3,2,3,
521,Evander Hood,PIT,23,DE,16,9,0,0,0,0,1,,,,,,3.0,20,15,5,5,7,
522,Chris Johnson,OAK,31,cb,12,4,2,30,1,30,9,0,1,0,0,0,,16,15,1,0,0,
523,Edward Johnson,CAR,27,ldt,12,6,1,5,0,5,2,,,,,,,22,15,7,2,3,
524,Dwight Lowery,NYJ,24,s,14,3,3,87,2,41,7,0,0,2,2,0,2.0,18,15,3,2,2,
525,Corey Lynch,TAM,25,fs,16,5,1,0,0,0,2,,,,,,,25,15,10,4,3,
526,Anthony Madison,PIT,29,db,16,1,1,-1,0,-1,1,0,0,1,0,0,1.0,24,15,9,1,1,
527,Darcel McBath,DEN,25,s,7,1,0,0,0,0,1,,,,,,,15,15,0,0,0,
528,Rico Murray,CIN,23,,4,0,0,0,0,0,3,,,,,,,17,15,2,0,0,
529,Lito Sheppard,MIN,29,cb,13,2,0,0,0,0,4,,,,,,,18,15,3,0,0,
530,Nathan Vasher,DET,29,cb/rcb,14,5,1,0,0,0,5,,,,,,,19,15,4,2,1,
531,Dekoda Watson,TAM,22,lb,15,1,0,0,0,0,1,,,,,,,20,15,5,1,0,
532,Xavier Adibi,HOU,26,lb/mlb,11,3,,,,,,1,0,0,0,0,,20,14,6,2,0,
533,Kevin Barnes,WAS,24,fs/ss,10,2,1,8,0,8,5,,,,,,,16,14,2,0,0,
534,Tyron Brackenridge,JAX,26,,16,0,,,,,,1,0,0,0,0,,16,14,2,0,0,
535,Josh Brent,DAL,22,,16,0,,,,,,,,,,,,16,14,2,,,
536,Tony Brown,TEN,30,DT,11,11,0,0,0,0,1,,,,,,3.5,22,14,8,4,6,
537,Heath Farwell,MIN,29,,16,0,,,,,,,,,,,,16,14,2,0,0,
538,Ronald Fields,DEN,29,,16,0,,,,,,,,,,,,22,14,8,1,2,
539,Gary Gibson,STL,28,RDT,16,16,0,0,0,0,2,,,,,,,18,14,4,4,3,
540,Sam Hurd,DAL,25,wr,15,1,,,,,,,,,,,,19,14,5,0,0,
541,Elbert Mack,TAM,24,,12,0,,,,,,0,1,0,0,0,,16,14,2,0,0,
542,Sen'Derrick Marks,TEN,23,dt,12,3,1,-6,0,-6,3,1,0,0,0,0,,22,14,8,2,6,
543,Bryan McCann,DAL,23,,9,0,1,101,1,101,1,0,6,2,0,0,,15,14,1,2,0,
544,Quentin Moses,MIA,27,,15,0,,,,,,0,0,1,0,0,1.0,18,14,4,3,4,
545,Ryan Mundy,PIT,25,ss,16,2,0,0,0,0,4,,,,,,,20,14,6,0,0,
546,Ogemdi Nwagbuo,SDG,25,,15,0,,,,,,0,0,1,0,0,0.5,19,14,5,2,1,
547,Shaun Rogers,CLE,31,de,15,1,,,,,,,,,,,2.0,17,14,3,2,12,
548,Darell Scott,STL,24,,9,0,,,,,,,,,,,,18,14,4,0,0,
549,Reggie Walker,ARI,24,,11,0,,,,,,,,,,,,14,14,0,3,0,
550,Eric Weems,ATL,25,wr,16,4,,,,,,,,,,,,16,14,2,0,0,
551,Jimmy Wilkerson,NOR,29,,16,0,,,,,,,,,,,2.0,16,14,2,2,2,
552,Tom Zbikowski,BAL,25,fs,8,6,,,,,,,,,,,,18,14,4,0,0,
553,Michael Bennett,TAM,25,de,13,2,0,0,0,0,1,,,,,,1.0,15,13,2,3,2,
554,Victor Butler,DAL,23,,15,0,,,,,,1,0,0,0,0,2.0,18,13,5,1,3,
555,Brandon Chillar,GNB,28,lb,8,1,1,9,0,9,1,,,,,,1.0,16,13,3,1,1,
556,Albert Haynesworth,WAS,29,,8,0,0,0,0,0,1,,,,,,2.5,16,13,3,6,5,
557,Cullen Jenkins,GNB,29,de,11,8,0,0,0,0,1,,,,,,7.0,18,13,5,6,12,
558,Trevor Laws,PHI,25,rdt,15,1,1,13,0,13,5,1,1,0,0,0,4.0,15,13,2,5,8,
559,Damione Lewis,HOU,32,,10,0,0,0,0,0,1,,,,,,1.0,17,13,4,1,1,
560,Trumaine McBride,ARI,25,,14,0,0,0,0,0,1,,,,,,,16,13,3,0,0,
561,Ray McDonald,SFO,26,,16,0,1,31,1,31,2,,,,,,,19,13,6,2,0,
562,Terrence McGee,BUF,30,cb/lcb,9,3,0,0,0,0,2,,,,,,,18,13,5,1,0,
563,Haruki Nakamura,BAL,24,,16,0,0,0,0,0,1,,,,,,,15,13,2,0,0,
564,Pierson Prioleau,NOR,33,ss,15,1,,,,,,,,,,,0.5,18,13,5,1,1,
565,Bryan Robinson,ARI,36,NT,16,16,0,0,0,0,1,,,,,,,19,13,6,2,0,
566,Derreck Robinson,CLE,28,,14,0,,,,,,,,,,,0.5,24,13,11,0,2,
567,Brian Robison,MIN,27,de,16,2,,,,,,0,0,2,0,0,2.0,15,13,2,4,5,
568,George Selvie,STL,23,,16,0,,,,,,,,,,,1.5,19,13,6,5,5,
569,Darryl Sharpton,HOU,22,lb/mlb,12,6,,,,,,,,,,,1.0,24,13,11,3,1,
570,Robaire Smith,CLE,33,de,5,5,,,,,,,,,,,,25,13,12,1,0,
571,Darian Stewart,STL,22,,13,0,0,0,0,0,2,0,0,1,0,0,1.0,14,13,1,4,5,
572,Frank Walker,MIN,29,db/rcb,11,2,1,10,0,10,6,0,0,1,0,0,,22,13,9,0,0,
573,Byron Westbrook,WAS,25,,16,0,,,,,,0,0,1,0,0,,14,13,1,0,0,
574,C.J. Ah You,STL,28,,16,0,0,0,0,0,2,1,0,0,0,0,4.0,18,12,6,4,9,
575,Cornelius Brown,IND,22,,10,0,0,0,0,0,3,,,,,,,17,12,5,0,0,
576,Stevie Brown,OAK,23,fs,15,1,0,0,0,0,2,,,,,,,17,12,5,0,0,
577,David Bruton,DEN,23,s,16,2,0,0,0,0,1,0,0,2,0,0,,16,12,4,2,0,
578,Prescott Burgess,BAL,26,,16,0,0,0,0,0,1,,,,,,,14,12,2,0,0,
579,Morgan Burnett,GNB,21,db/ss,4,4,1,0,0,0,1,,,,,,,14,12,2,0,0,
580,Demetric Evans,SFO,31,,16,0,0,0,0,0,1,,,,,,,15,12,3,1,1,
581,Brandon Graham,PHI,22,de/ldt,13,6,,,,,,2,0,0,0,0,3.0,13,12,1,3,8,
582,Letroy Guion,MIN,23,,15,0,,,,,,1,0,0,0,0,2.0,16,12,4,3,4,
583,Ellis Hobbs,PHI,27,cb/rcb,8,7,1,0,0,0,4,0,1,0,0,0,,16,12,4,0,0,
584,Tim Jamison,HOU,24,de,10,1,,,,,,,,,,,1.0,15,12,3,2,2,
585,Ryan McBean,DEN,26,de,16,4,,,,,,0,0,1,1,0,,19,12,7,0,1,
586,Corey McIntyre,BUF,31,fb,16,7,,,,,,0,1,1,0,0,,15,12,3,0,0,
587,Trevor Scott,OAK,26,DE/lb,10,10,0,0,0,0,1,,,,,,1.5,20,12,8,1,6,
588,Mike Sellers,WAS,35,fb/te,16,8,,,,,,1,0,0,0,0,,14,12,2,0,0,
589,Brad Smith,NYJ,27,wr,16,2,,,,,,0,1,0,0,0,,14,12,2,0,0,
590,Syd'Quan Thompson,DEN,23,,13,0,2,20,0,18,4,0,3,1,0,0,,18,12,6,0,0,
591,Dave Tollefson,NYG,29,,13,0,0,0,0,0,3,2,0,0,0,0,0.5,20,12,8,1,4,
592,Tracy White,NWE,29,,16,0,,,,,,,,,,,,17,12,5,0,0,
593,C.J. Wilson,GNB,23,de,15,2,,,,,,,,,,,1.0,18,12,6,2,4,
594,Chris Wilson,WAS,28,,16,0,,,,,,2,1,0,0,0,,18,12,6,1,3,
595,Al Woods,TAM,23,,9,0,,,,,,,,,,,0.5,17,12,5,0,1,
596,Darrel Young,WAS,23,,16,0,,,,,,,,,,,,13,12,1,0,0,
597,Will Allen,PIT,28,,14,0,,,,,,0,0,1,0,0,,12,11,1,0,0,
598,Patrick Bailey,TEN,25,,16,0,,,,,,,,,,,,16,11,5,0,0,
599,H.B. Blades,WAS,26,lb,16,1,,,,,,,,,,,,18,11,7,0,0,
600,Tyrone Carter,SDG,34,,7,0,,,,,,,,,,,,12,11,1,0,0,
601,Terrance Copper,KAN,28,wr,16,3,,,,,,,,,,,,15,11,4,0,0,
602,Tavares Gooden,BAL,26,,10,0,,,,,,,,,,,,16,11,5,1,1,
603,Derrick Harvey,JAX,24,de,15,7,0,0,0,0,1,,,,,,2.5,12,11,1,3,5,
604,Adam Jones,CIN,27,lcb,5,1,1,10,0,10,3,1,0,2,59,1,,14,11,3,0,0,
605,Reshad Jones,MIA,22,fs,13,2,1,0,0,0,2,0,0,1,0,0,1.0,14,11,3,2,1,
606,Niko Koutouvides,TAM,29,,14,0,,,,,,,,,,,,12,11,1,0,0,
607,Frank Okam,2TM,25,,8,3,,,,,,0,0,1,0,0,,13,11,2,2,0,
608,Montell Owens,JAX,26,,16,0,,,,,,0,0,1,0,0,,13,11,2,0,0,
609,Darren Sharper,NOR,35,fs,8,1,0,0,0,0,1,0,0,1,11,0,,16,11,5,0,0,
610,Dan Skuta,CIN,24,fb,16,1,,,,,,1,0,0,0,0,,16,11,5,0,0,
611,Marcus Spears,DAL,27,de,8,7,,,,,,,,,,,,19,11,8,1,1,
612,Andy Studebaker,KAN,25,,16,0,0,0,0,0,1,,,,,,2.5,18,11,7,2,5,
613,Quinton Teal,SDG,26,,13,0,,,,,,,,,,,,12,11,1,0,0,
614,Torell Troup,BUF,22,dt/ldt,15,2,0,0,0,0,2,,,,,,,23,11,12,1,1,
615,Vance Walker,ATL,23,dt,16,1,,,,,,,,,,,,17,11,6,3,0,
616,Jason Williams,2TM,24,,9,2,0,0,0,0,2,1,0,1,7,0,,16,11,5,2,1,
617,Garrett Wolfe,CHI,26,,16,0,,,,,,,,,,,,14,11,3,0,0,
618,Mike Wright,NWE,28,de/nt,10,5,0,0,0,0,1,,,,,,5.5,14,11,3,6,9,
619,Gerald Alexander,2TM,26,,5,3,0,0,0,0,3,0,0,1,43,0,,16,10,6,0,0,
620,Geno Atkins,CIN,22,dt,16,1,0,0,0,0,1,,,,,,3.0,16,10,6,3,14,
621,Melvin Bullitt,IND,26,ss,4,3,1,19,0,19,1,,,,,,,13,10,3,0,0,
622,Kam Chancellor,SEA,22,,16,0,0,0,0,0,1,1,0,0,0,0,1.0,16,10,6,1,1,
623,Barry Church,DAL,22,,15,0,,,,,,1,0,0,0,0,,15,10,5,0,0,
624,Dexter Davis,SEA,24,,15,0,,,,,,0,0,1,0,0,1.0,13,10,3,2,2,
625,Eric Frampton,MIN,26,,14,0,,,,,,,,,,,,14,10,4,1,0,
626,Cory Greenwood,KAN,25,,16,0,,,,,,,,,,,,11,10,1,0,0,
627,Korey Hall,GNB,27,fb,12,6,,,,,,0,0,1,0,0,,12,10,2,0,0,
628,Casey Hampton,PIT,33,NT,15,14,,,,,,1,0,0,0,0,1.0,20,10,10,0,1,
629,Travis Johnson,SDG,28,,9,0,,,,,,,,,,,1.0,14,10,4,0,1,
630,Michael Lewis,2TM,30,,5,3,,,,,,,,,,,1.0,13,10,3,1,1,
631,Henry Melton,CHI,24,,16,0,0,0,0,0,1,1,0,1,0,0,2.5,13,10,3,2,5,
632,Arthur Moats,BUF,22,lb,15,4,0,0,0,0,1,1,0,0,0,0,2.5,25,10,15,1,6,
633,Kyle Moore,TAM,24,de/ldt,7,7,,,,,,0,0,2,5,0,,18,10,8,0,1,
634,Kassim Osgood,JAX,30,wr,16,3,,,,,,2,0,1,-1,0,,12,10,2,0,0,
635,Nick Roach,CHI,25,lb,15,6,0,0,0,0,1,,,,,,,15,10,5,0,0,
636,Courtney Roby,NOR,27,,13,0,,,,,,0,1,2,0,0,,10,10,0,0,0,
637,Jamarca Sanford,MIN,25,fs,12,2,,,,,,0,0,1,0,0,1.0,15,10,5,1,1,
638,Jordan Senn,CAR,26,,14,0,,,,,,,,,,,,15,10,5,0,0,
639,Nick Sorensen,CLE,32,,15,0,,,,,,0,0,1,0,0,,14,10,4,0,0,
640,Donald Washington,KAN,24,fs,12,2,,,,,,,,,,,,17,10,7,1,1,
641,C.J. Wilson,CAR,25,,8,0,,,,,,0,0,1,0,0,,13,10,3,0,0,
642,Ikaika Alama-Francis,MIA,26,,11,0,,,,,,,,,,,,11,9,2,0,1,
643,Ahmad Bradshaw,NYG,24,RB,16,11,,,,,,1,7,0,0,0,,9,9,0,0,0,
644,Sergio Brown,NWE,22,,11,0,,,,,,0,0,1,0,0,,11,9,2,0,0,
645,Quincy Butler,STL,29,lcb,6,1,0,0,0,0,4,,,,,,,12,9,3,1,1,
646,Jermelle Cudjo,STL,24,,10,0,0,0,0,0,2,,,,,,0.5,13,9,4,0,3,
647,Brandon Deaderick,NWE,23,de,10,4,,,,,,,,,,,2.0,10,9,1,1,1,
648,Joel Dreessen,HOU,28,TE,16,10,,,,,,0,1,0,0,0,,9,9,0,0,0,
649,Larry English,SDG,24,lb,8,2,,,,,,,,,,,3.0,13,9,4,3,4,
650,Tommie Harris,CHI,27,dt,15,6,0,0,0,0,1,0,0,2,9,0,1.5,13,9,4,2,5,
651,Jason Hatcher,DAL,28,de,13,1,,,,,,0,0,1,0,0,1.0,13,9,4,2,2,
652,Ricky Jean-Francois,SFO,24,,16,0,0,0,0,0,1,1,0,0,0,0,1.0,12,9,3,0,0,
653,Mathias Kiwanuka,NYG,27,lb,3,1,,,,,,1,0,0,0,0,4.0,11,9,2,4,5,
654,Lance Laury,NYJ,28,,16,0,0,0,0,0,1,0,0,1,0,0,,12,9,3,0,1,
655,Myron Lewis,TAM,23,cb,10,1,0,0,0,0,3,,,,,,,9,9,0,0,0,
656,Eric Moore,NWE,29,de/lb,4,3,0,0,0,0,1,2,0,1,0,0,2.0,14,9,5,2,2,
657,Kenny Onatolu,MIN,28,,16,0,,,,,,,,,,,,10,9,1,0,0,
658,Deshea Townsend,IND,35,,8,0,0,0,0,0,1,,,,,,,10,9,1,0,0,
659,Jackie Battle,KAN,27,,16,0,,,,,,1,0,0,0,0,,11,8,3,0,0,
660,Michael Bennett,OAK,32,,7,0,,,,,,,,,,,,8,8,0,0,0,
661,Ricky Brown,OAK,27,mlb,14,1,0,0,0,0,1,1,0,2,0,0,,13,8,5,0,0,
662,Josh Bullocks,CHI,27,,16,0,,,,,,,,,,,,11,8,3,1,0,
663,Tom Crabtree,GNB,25,te,16,1,,,,,,,,,,,,10,8,2,0,0,
664,Kenneth Darby,STL,28,,14,0,,,,,,,,,,,,9,8,1,0,0,
665,Will Davis,ARI,24,lolb,10,3,,,,,,,,,,,1.0,12,8,4,2,1,
666,Isaiah Ekejiuba,DET,29,,9,0,,,,,,1,0,0,0,0,,10,8,2,0,0,
667,Andre Fluellen,DET,25,,16,0,,,,,,,,,,,1.0,10,8,2,2,2,
668,Zack Follett,DET,23,lb,5,2,0,0,0,0,1,,,,,,,17,8,9,0,0,
669,Jesse Holley,DAL,26,,12,0,,,,,,1,0,0,0,0,,11,8,3,0,0,
670,Tanard Jackson,TAM,25,fs,2,2,,,,,,,,,,,,8,8,0,2,0,
671,Peria Jerry,ATL,26,,16,0,0,0,0,0,1,,,,,,2.0,9,8,1,6,3,
672,Eric King,2TM,28,,7,0,,,,,,,,,,,,12,8,4,1,0,
673,Pat Lee,GNB,26,cb/k,11,1,,,,,,,,,,,,9,8,1,0,0,
674,Alex Magee,2TM,23,,10,0,,,,,,1,0,0,0,0,2.0,10,8,2,1,2,
675,Brit Miller,STL,24,fb,9,2,,,,,,,,,,,,9,8,1,0,0,
676,Andre Neblett,CAR,22,lcb,7,1,,,,,,,,,,,,10,8,2,0,0,
677,David Nixon,2TM,25,,4,0,,,,,,,,,,,,10,8,2,0,0,
678,Will Peterson,SFO,31,,5,0,0,0,0,0,1,,,,,,,8,8,0,,,
679,Ricky Price,KAN,23,,7,0,,,,,,,,,,,,9,8,1,0,0,
680,Frostee Rucker,CIN,27,de,9,3,0,0,0,0,1,,,,,,1.0,17,8,9,2,6,
681,Delanie Walker,SFO,26,fb/te,14,8,,,,,,0,1,0,0,0,,10,8,2,0,0,
682,Roberto Wallace,MIA,24,,12,0,,,,,,,,,,,,8,8,0,0,0,
683,Anthony Waters,NOR,26,,10,0,,,,,,,,,,,,9,8,1,0,0,
684,Sam Williams,OAK,30,,16,0,,,,,,,,,,,,11,8,3,0,0,
685,Rod Wilson,CHI,29,,15,0,,,,,,,,,,,,10,8,2,0,0,
686,Jamie Winborn,TEN,31,lb,6,3,,,,,,,,,,,,12,8,4,0,0,
687,Coy Wire,ATL,32,,15,0,,,,,,0,0,1,0,0,,12,8,4,0,0,
688,Jason Wright,ARI,28,rb,15,1,,,,,,0,1,0,0,0,,12,8,4,0,0,
689,Anthony Armstrong,WAS,27,WR,15,11,,,,,,0,1,1,0,0,,9,7,2,0,0,
690,Arnaz Battle,PIT,30,,15,0,,,,,,,,,,,,9,7,2,0,0,
691,Patrick Cobbs,MIA,27,fb,16,1,,,,,,0,1,0,0,0,,7,7,0,0,0,
692,Rashied Davis,CHI,31,,16,0,0,0,0,0,1,0,1,0,0,0,,9,7,2,0,0,
693,Nick Eason,PIT,30,de,16,5,0,0,0,0,1,,,,,,1.5,16,7,9,1,2,
694,Cedric Griffin,MIN,28,rcb,2,2,0,0,0,0,1,,,,,,,8,7,1,1,0,
695,Chris Hoke,PIT,34,nt,15,1,,,,,,0,0,1,0,0,,12,7,5,2,1,
696,Thomas Howard,OAK,27,,12,0,0,0,0,0,1,1,0,0,0,0,,9,7,2,0,0,
697,Tom Nelson,CIN,24,,8,0,,,,,,,,,,,,9,7,2,1,0,
698,Nate Ness,2TM,24,,4,1,,,,,,,,,,,,8,7,1,0,0,
699,Jarrad Page,NWE,26,db,10,1,2,0,0,0,2,,,,,,,12,7,5,0,0,
700,Brady Poppinga,GNB,31,lolb,6,1,,,,,,,,,,,1.0,14,7,7,1,1,
701,Keiwan Ratliff,CIN,29,,3,0,,,,,,,,,,,,13,7,6,0,0,
702,Aaron Smith,PIT,34,de,6,6,,,,,,,,,,,,15,7,8,1,0,
703,Cam Thomas,SDG,24,,6,0,,,,,,,,,,,2.0,7,7,0,2,2,
704,Cassius Vaughn,DEN,23,,13,0,,,,,,0,0,2,0,0,,8,7,1,0,0,
705,Gabe Watson,ARI,27,,7,0,,,,,,,,,,,,7,7,0,1,0,
706,Leon Williams,DAL,27,,11,0,,,,,,0,0,1,0,0,,8,7,1,0,1,
707,Eric Alexander,2TM,28,,9,0,,,,,,1,0,0,0,0,,9,6,3,0,0,
708,Miles Austin,DAL,26,WR,16,16,,,,,,0,1,1,0,0,,6,6,0,0,0,
709,Atari Bigby,GNB,29,,4,0,,,,,,0,0,1,0,0,,6,6,0,0,0,
710,Eldra Buckley,PHI,25,,16,0,,,,,,1,1,0,0,0,,6,6,0,0,0,
711,Alex Carrington,BUF,23,,9,0,0,0,0,0,1,,,,,,1.0,8,6,2,1,2,
712,Vinny Ciurciu,DET,30,,10,0,,,,,,,,,,,,10,6,4,0,0,
713,Travis Daniels,KAN,28,,16,0,1,4,0,4,4,,,,,,,8,6,2,0,0,
714,Howard Green,2TM,31,,11,3,,,,,,1,0,0,0,0,1.0,8,6,2,1,1,
715,Ahmard Hall,TEN,31,fb,16,4,,,,,,,,,,,,6,6,0,0,0,
716,Spencer Havner,2TM,27,,6,0,,,,,,,,,,,,9,6,3,0,0,
717,Erin Henderson,MIN,24,,9,0,,,,,,0,0,1,3,0,,8,6,2,0,0,
718,Jerry Hughes,IND,22,,12,0,,,,,,,,,,,,6,6,0,1,1,
719,Linval Joseph,NYG,22,,6,0,,,,,,,,,,,,8,6,2,1,0,
720,Johnny Knox,CHI,24,WR,16,16,,,,,,0,1,0,0,0,,6,6,0,0,0,
721,Michael Koenen01,ATL,28,P,16,0,,,,,,,,,,,,6,6,0,0,0,
722,Keaton Kristick,SFO,22,,6,0,,,,,,,,,,,,7,6,1,0,0,
723,Vonta Leach,HOU,29,fb,16,5,,,,,,,,,,,,8,6,2,0,0,
724,Derrick Martin,GNB,25,,5,0,1,15,0,15,1,,,,,,,9,6,3,0,0,
725,Corey Mays,KAN,27,,14,0,,,,,,,,,,,,6,6,0,0,0,
726,Robert McClain,CAR,22,cb/fs,16,2,0,0,0,0,1,,,,,,,8,6,2,0,1,
727,Sammy Morris,NWE,33,,16,0,,,,,,0,1,0,0,0,,8,6,2,0,0,
728,Ovie Mughelli,ATL,30,fb,16,6,,,,,,,,,,,,9,6,3,0,0,
729,Ben Obomanu,SEA,27,wr,15,6,,,,,,,,,,,,7,6,1,0,0,
730,Myron Pryor,NWE,24,nt/rdt,9,2,,,,,,,,,,,0.5,12,6,6,0,1,
731,Michael Robinson,SEA,27,fb,11,4,,,,,,,,,,,,6,6,0,0,0,
732,Maurice Stovall,TAM,25,wr,12,1,,,,,,,,,,,,7,6,1,0,0,
733,Mike Tolbert,SDG,25,rb,15,4,,,,,,0,5,0,0,0,,9,6,3,0,0,
734,Kris Wilson,SDG,29,fb/te/wr,14,7,,,,,,0,1,0,0,0,,7,6,1,0,0,
735,David Anderson,HOU,27,wr,12,1,,,,,,1,0,0,0,0,,5,5,0,0,0,
736,Duke Calhoun,NYG,23,,9,0,,,,,,0,0,1,0,0,,7,5,2,0,0,
737,Terrence Cody,BAL,22,de,13,1,,,,,,,,,,,,13,5,8,0,0,
738,Antonio Coleman,BUF,24,,8,0,,,,,,,,,,,,10,5,5,0,0,
739,Blake Costanzo,CLE,26,,10,0,,,,,,0,0,1,0,0,,7,5,2,0,0,
740,Kennard Cox,SEA,25,,11,0,0,0,0,0,2,0,0,1,0,0,,9,5,4,0,0,
741,Leger Douzable,JAX,24,,15,0,,,,,,,,,,,,8,5,3,1,0,
742,Vernon Gholston,NYJ,24,de/t,16,2,,,,,,,,,,,,10,5,5,1,1,
743,Travis Goethel,OAK,23,,8,0,,,,,,,,,,,,7,5,2,0,0,
744,Richard Goodman,SDG,23,,3,0,,,,,,0,1,0,0,0,,6,5,1,0,0,
745,Derek Hagan,NYG,26,wr,7,4,,,,,,,,,,,,5,5,0,0,0,
746,Larry Hart,JAX,23,,14,0,0,0,0,0,1,,,,,,1.5,9,5,4,2,4,
747,Tank Johnson,CIN,29,dt,7,7,,,,,,,,,,,,10,5,5,1,2,
748,Jimmy Kennedy,MIN,31,,9,0,,,,,,0,1,0,0,0,0.5,8,5,3,1,1,
749,Kyle Love,NWE,24,nt,9,1,0,0,0,0,1,,,,,,1.0,7,5,2,1,1,
750,Aaron Maybin,BUF,22,lb,11,1,,,,,,,,,,,,7,5,2,0,1,
751,Walter McFadden,OAK,23,,4,0,,,,,,,,,,,,6,5,1,0,0,
752,Shawne Merriman,SDG,26,lb,3,1,,,,,,,,,,,,6,5,1,0,0,
753,Jesse Nading,HOU,25,,5,0,0,0,0,0,1,,,,,,0.5,10,5,5,0,1,
754,Randy Phillips,DET,24,,4,0,,,,,,1,0,0,0,0,,5,5,0,0,0,
755,Jordan Pugh,CAR,22,fs,15,2,1,-2,0,-2,3,,,,,,,9,5,4,0,1,
756,Jay Richardson,SEA,26,,7,0,,,,,,,,,,,,8,5,3,0,1,
757,O'Brien Schofield,ARI,23,,10,0,0,0,0,0,1,1,0,0,0,0,2.0,5,5,0,3,3,
758,Matt Ware,ARI,28,,14,0,,,,,,0,1,0,0,0,,6,5,1,3,3,
759,Pat Watkins,SDG,28,,4,0,,,,,,,,,,,,5,5,0,0,0,
760,Jamaal Westerman,NYJ,25,,6,0,,,,,,0,0,1,0,0,,7,5,2,1,0,
761,Gerris Wilkinson,NYG,27,,12,0,,,,,,,,,,,,8,5,3,0,0,
762,Roydell Williams,WAS,29,,16,0,,,,,,,,,,,,8,5,3,0,0,
763,Pierre Woods,2TM,28,,6,0,,,,,,,,,,,1.0,7,5,2,1,1,
764,Phillip Adams,SFO,22,,15,0,0,0,0,0,1,0,1,0,0,0,,8,4,4,0,0,
765,Jason Avant,PHI,27,wr,16,3,,,,,,0,0,1,0,0,,4,4,0,0,0,
766,David Baas,SFO,29,C,16,16,,,,,,0,2,0,-24,0,,4,4,0,0,0,
767,Joe Berger,MIA,28,C,15,14,,,,,,,,,,,,4,4,0,0,0,
768,Anquan Boldin,BAL,30,WR,16,16,,,,,,0,1,0,0,0,,4,4,0,0,0,
769,Diyral Briggs,3TM,25,,7,0,,,,,,,,,,,,4,4,0,0,0,
770,Ronnie Brown,MIA,29,RB,16,16,,,,,,0,3,0,0,0,,4,4,0,0,0,
771,Titus Brown,CLE,24,,13,0,,,,,,,,,,,,9,4,5,0,0,
772,Greg Camarillo,MIN,28,wr,16,1,,,,,,1,0,0,0,0,,4,4,0,0,0,
773,Scott Chandler,2TM,25,,13,1,,,,,,,,,,,,4,4,0,0,0,
