,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
492,Larry Tripplett,BUF,28,LDT,16,16,1,0,0,0,5,1,0,1,0,0,1.0,35,18,17,3,7,
493,Will Allen,TAM,25,,15,0,,,,,,0,0,2,0,0,,19,17,2,0,0,
494,Bertrand Berry,ARI,32,DE/lb,9,9,0,0,0,0,1,0,0,1,0,0,2.5,21,17,4,3,4,
495,Darryl Blackstock,ARI,24,,16,0,,,,,,1,0,1,34,0,3.0,21,17,4,3,3,
496,Melvin Bullitt,IND,23,,15,0,1,0,0,0,1,,,,,,,20,17,3,1,1,
497,Ryan Clark,PIT,28,fs,6,6,0,0,0,0,3,1,0,0,0,0,1.0,22,17,5,0,2,
498,Rosevelt Colvin,NWE,30,LB,11,10,1,4,0,4,2,3,0,2,16,1,4.0,27,17,10,2,4,
499,Josh Cribbs,CLE,24,wr,16,2,,,,,,0,5,2,0,0,,20,17,3,0,0,
500,Keyunta Dawson,IND,22,ldt,16,4,,,,,,1,0,2,10,0,1.0,23,17,6,2,4,
501,Casey Hampton,PIT,30,NT,15,15,,,,,,,,,,,0.5,33,17,16,2,3,
502,Akeem Jordan,PHI,22,lb,9,1,,,,,,,,,,,,20,17,3,2,0,
503,Travis Kirschke,PIT,33,de,16,4,,,,,,,,,,,2.0,26,17,9,6,8,
504,Teddy Lehman,DET,26,,16,0,,,,,,1,0,0,0,0,,27,17,10,0,0,
505,Trey Lewis,ATL,22,dt/nt,9,5,1,4,0,4,1,,,,,,,19,17,2,2,0,
506,Chris McAlister,BAL,30,LCB,8,8,1,0,0,0,9,,,,,,,19,17,2,0,0,
507,Mike Montgomery,GNB,24,,9,0,,,,,,,,,,,,22,17,5,2,1,
508,Paul Posluszny,BUF,23,mlb,3,3,,,,,,,,,,,,26,17,9,0,0,
509,Terdell Sands,OAK,28,DT/rdt,16,11,0,0,0,0,2,,,,,,,23,17,6,3,0,
510,Brian Simmons,NOR,32,lb,16,3,,,,,,,,,,,1.0,27,17,10,3,1,
511,Quinton Teal,CAR,23,,15,1,,,,,,,,,,,,19,17,2,0,0,
512,Frank Walker,GNB,26,,12,0,0,0,0,0,1,,,,,,,17,17,0,0,0,
513,Corey Webster,NYG,25,rcb,14,3,1,34,1,34,3,,,,,,,18,17,1,0,0,
514,H.B. Blades,WAS,23,,16,0,,,,,,,,,,,,21,16,5,0,0,
515,Craig Dahl,NYG,22,ss,9,2,,,,,,,,,,,,19,16,3,0,0,
516,Keith Davis,DAL,29,ss,14,1,0,0,0,0,2,1,0,0,0,0,,18,16,2,0,0,
517,Sammy Davis,TAM,27,db,14,1,0,0,0,0,1,,,,,,,19,16,3,1,0,
518,Mario Haggan,BUF,27,,16,0,,,,,,,,,,,1.0,20,16,4,4,0,
519,Damione Lewis,CAR,29,ldt,15,2,0,0,0,0,2,0,0,1,0,0,3.5,29,16,13,6,5,
520,Leonard Little,STL,33,de,7,7,,,,,,1,0,0,0,0,1.0,19,16,3,2,4,
521,Marquand Manuel,CAR,28,fs/ss,16,2,1,4,0,4,2,1,0,0,0,0,1.0,18,16,2,1,1,
522,Dan Morgan,CAR,29,mlb,3,3,0,0,0,0,1,,,,,,,22,16,6,1,0,
523,Antwan Odom,TEN,26,DE,16,16,0,0,0,0,7,1,0,0,0,0,8.0,21,16,5,10,22,
524,Gary Stills,BAL,33,,16,0,,,,,,1,0,0,0,0,1.0,16,16,0,1,1,
525,Tramon Williams,GNB,24,cb,16,1,1,22,0,22,4,,,,,,,17,16,1,0,0,
526,Brian Young,NOR,30,DT,9,8,0,0,0,0,1,1,0,0,0,0,3.0,18,16,2,1,5,
527,Eric Alexander,NWE,25,,12,0,,,,,,,,,,,,18,15,3,0,0,
528,Idrees Bashir,DET,29,ss,9,1,1,0,0,0,1,0,0,2,0,0,,20,15,5,0,0,
529,Chris Clemons,OAK,26,de,16,2,0,0,0,0,1,2,0,1,0,0,8.0,20,15,5,7,12,
530,Patrick Dendy,CAR,25,lcb,7,1,,,,,,,,,,,,16,15,1,0,0,
531,Troy Evans,NOR,30,,16,0,,,,,,,,,,,,17,15,2,0,0,
532,Matt Giordano,IND,25,fs/ss,12,4,2,89,1,83,4,,,,,,,20,15,5,1,1,
533,Andre' Goodman,MIA,29,cb/db/lb/s,13,4,2,23,0,18,4,,,,,,,20,15,5,0,0,
534,Michael Green,SEA,31,ss,15,1,0,0,0,0,1,,,,,,,17,15,2,0,0,
535,Marques Harris,SDG,26,lb,15,2,0,0,0,0,1,0,0,1,1,0,1.5,19,15,4,2,2,
536,Reggie Hayward,JAX,28,DE,12,10,0,0,0,0,1,1,0,0,0,0,3.5,18,15,3,5,5,
537,Reynaldo Hill,TEN,25,lcb,13,2,1,0,0,0,2,0,0,1,0,0,,19,15,4,1,7,
538,Herana-Daze Jones,CIN,25,,9,0,,,,,,,,,,,,18,15,3,0,0,
539,Brad Kassell,NYJ,27,lb,16,1,0,0,0,0,1,,,,,,,27,15,12,0,0,
540,Ethan Kelley,CLE,27,nt,13,6,,,,,,1,0,0,0,0,1.0,24,15,9,2,3,
541,Antwan Lake,NOR,28,dt,15,7,0,0,0,0,1,0,0,1,0,0,1.0,18,15,3,3,2,
542,Lance Laury,SEA,25,,16,0,,,,,,1,0,0,0,0,,19,15,4,0,1,
543,Anthony Maddox,HOU,29,ldt/rdt,16,3,0,0,0,0,1,,,,,,2.0,16,15,1,3,2,
544,Chad Nkang,JAX,22,,16,0,,,,,,0,1,0,0,0,,17,15,2,0,0,
545,Gerome Sapp,BAL,26,,9,0,0,0,0,0,1,,,,,,2.0,16,15,1,3,3,
546,Richard Seymour,NWE,28,de/dt,9,8,0,0,0,0,1,,,,,,1.5,23,15,8,5,8,
547,Chaun Thompson,CLE,27,,16,0,0,0,0,0,1,,,,,,1.0,21,15,6,1,3,
548,Marvin White,CIN,24,fs,15,3,0,0,0,0,4,0,0,1,0,0,,20,15,5,3,3,
549,Jimmy Williams,ATL,23,fs,14,2,1,11,0,11,2,,,,,,,16,15,1,1,0,
550,Tank Williams,MIN,27,fs,13,2,0,0,0,0,1,,,,,,,18,15,3,0,0,
551,James Anderson,CAR,24,mlb,10,1,,,,,,,,,,,,17,14,3,0,0,
552,Stewart Bradley,PHI,24,lb,16,1,1,13,0,13,1,,,,,,1.0,18,14,4,7,4,
553,Dovonte Edwards,DET,25,,5,0,0,0,0,0,2,,,,,,,20,14,6,0,0,
554,Antoine Harris,ATL,25,,13,0,0,0,0,0,1,1,0,0,0,0,,15,14,1,0,0,
555,Dante Hughes,IND,22,,10,0,0,0,0,0,2,,,,,,,14,14,0,0,0,
556,Keith Lewis,SFO,26,,12,0,,,,,,,,,,,,18,14,4,0,0,
557,Brandon McKinney,SDG,24,dt,14,2,0,0,0,0,1,,,,,,,21,14,7,1,0,
558,R.W. McQuarters,NYG,31,db/lcb,16,2,0,0,0,0,1,0,1,1,0,0,,15,14,1,0,1,
559,Edmond Miles,MIA,23,,16,0,,,,,,1,0,0,0,0,,18,14,4,0,0,
560,Marcus Thomas,DEN,22,ldt/rdt,16,5,1,-2,0,-2,1,1,0,1,0,0,,19,14,5,0,0,
561,Jamaine Winborne,BAL,27,,16,0,0,0,0,0,3,,,,,,,18,14,4,0,0,
562,LaMarr Woodley,PIT,23,,13,0,,,,,,1,0,0,0,0,4.0,14,14,0,3,7,
563,Pierre Woods,NWE,25,,16,0,,,,,,,,,,,,21,14,7,0,0,
564,Wallace Wright,NYJ,23,wr,16,1,,,,,,,,,,,,15,14,1,0,0,
565,Blue Adams,CIN,28,,13,0,,,,,,,,,,,1.0,15,13,2,2,2,
566,Jeff Charleston,IND,24,de,13,3,0,0,0,0,3,1,0,0,0,0,1.0,24,13,11,0,3,
567,Shaun Cody,DET,24,,15,0,1,-2,0,-2,1,,,,,,,17,13,4,3,0,
568,Tim Crowder,DEN,22,rdt,13,1,,,,,,1,0,2,50,1,4.0,16,13,3,3,3,
569,Donovin Darius,MIA,32,s,3,2,,,,,,,,,,,,13,13,0,0,0,
570,Kalimba Edwards,DET,28,de,8,6,,,,,,2,0,1,0,0,3.0,17,13,4,3,6,
571,William Gay,PIT,22,,16,0,0,0,0,0,2,0,1,1,0,0,,19,13,6,1,4,
572,Aaron Glenn,JAX,35,db/lcb/rcb,5,4,1,28,1,28,1,,,,,,,15,13,2,1,0,
573,Corey Graham,CHI,22,,13,0,,,,,,,,,,,,15,13,2,0,0,
574,David Irons,ATL,25,,15,0,,,,,,0,0,1,4,0,,13,13,0,0,0,
575,Johnny Jolly,GNB,24,rdt,10,7,0,0,0,0,4,0,0,1,19,0,1.0,21,13,8,4,2,
576,Eric King,TEN,25,db,15,1,,,,,,,,,,,,15,13,2,1,0,
577,Brandon Moore,SFO,28,lb,16,1,,,,,,,,,,,2.5,22,13,9,2,4,
578,Kindal Moorehead,CAR,29,ldt,16,1,,,,,,,,,,,2.0,19,13,6,3,3,
579,Quinn Pitcock,IND,24,ldt,9,1,,,,,,,,,,,1.5,18,13,5,3,3,
580,Justin Rogers,DAL,24,,16,0,,,,,,,,,,,,18,13,5,0,0,
581,Isaac Sopoaga,SFO,26,nt/rdt,16,5,0,0,0,0,1,,,,,,1.5,20,13,7,3,3,
582,Brandon Archer,IND,24,,6,0,,,,,,,,,,,,14,12,2,0,0,
583,Jerametrius Butler,BUF,29,db,7,1,0,0,0,0,2,,,,,,,15,12,3,1,1,
584,Jameel Cook,HOU,28,,16,0,,,,,,,,,,,,14,12,2,0,0,
585,Zach Diles,HOU,22,,11,0,,,,,,,,,,,,13,12,1,1,0,
586,Andre Dyson,NYJ,28,,9,0,1,0,0,0,4,,,,,,,12,12,0,0,0,
587,Casey Fitzsimmons,DET,27,fb,16,5,,,,,,,,,,,,13,12,1,0,0,1
588,Eric Frampton,2TM,23,,14,0,,,,,,,,,,,,14,12,2,0,0,
589,Dashon Goldson,SFO,23,,10,0,0,0,0,0,2,1,0,0,0,0,,15,12,3,0,0,
590,Amon Gordon,2TM,26,,5,4,,,,,,,,,,,,16,12,4,1,0,
591,Cletis Gordon,SDG,24,,14,0,0,0,0,0,2,,,,,,,16,12,4,0,0,
592,Justin Green,BAL,25,,15,0,,,,,,,,,,,,13,12,1,0,0,
593,Brent Hawkins,JAX,24,,14,0,,,,,,0,1,1,0,0,3.5,14,12,2,3,4,
594,Adam Hayward,TAM,23,,12,0,,,,,,,,,,,,15,12,3,0,0,
595,Josh Mallard,2TM,28,,11,0,0,0,0,0,1,1,0,0,0,0,3.5,15,12,3,4,8,
596,Rob Morris,IND,32,lb,2,2,,,,,,,,,,,,13,12,1,1,0,
597,Ryan Nece,TAM,28,,15,0,,,,,,,,,,,,12,12,0,0,0,
598,Kassim Osgood,SDG,27,,16,0,,,,,,0,0,1,0,0,,14,12,2,0,0,
599,Ronnie Prude,BAL,25,,15,0,0,0,0,0,3,,,,,,,13,12,1,1,0,
600,Chris Reis,NOR,24,,14,0,,,,,,,,,,,,13,12,1,0,0,
601,Bryan Robinson,CIN,33,de,16,4,0,0,0,0,2,1,0,0,0,0,1.5,19,12,7,5,6,
602,Tim Shaw,CAR,23,,14,0,,,,,,,,,,,,14,12,2,0,0,
603,Darius Vinnett,STL,23,,8,0,,,,,,,,,,,,13,12,1,0,0,
604,Darwin Walker,CHI,30,dt/nt,11,7,,,,,,,,,,,1.0,17,12,5,2,1,
605,Matt Ware,ARI,25,,15,0,,,,,,,,,,,,13,12,1,0,0,
606,Renaldo Wynn,NOR,33,dt,12,1,,,,,,,,,,,3.5,13,12,1,4,6,
607,Bobby Carpenter,DAL,24,,16,0,,,,,,,,,,,,18,11,7,0,0,
608,Matt Chatham,NYJ,30,,9,0,,,,,,,,,,,,17,11,6,1,0,
609,Patrick Chukwurah,TAM,28,,9,0,,,,,,0,0,1,0,0,1.0,12,11,1,2,2,
610,Vinny Ciurciu,MIN,27,,13,0,,,,,,,,,,,,12,11,1,0,0,
611,Josh Cooper,NOR,27,de,13,2,,,,,,1,0,0,0,0,0.5,14,11,3,0,4,
612,Curome Cox,2TM,26,,14,0,,,,,,0,0,1,0,0,,13,11,2,0,0,
613,Isaiah Ekejiuba,OAK,26,,10,0,,,,,,,,,,,,12,11,1,0,0,
614,Ronald Fields,SFO,26,,16,0,,,,,,1,0,0,0,0,1.0,21,11,10,0,1,
615,Simon Fraser,CLE,24,de,16,1,0,0,0,0,1,0,0,1,0,0,,14,11,3,2,0,
616,Gilbert Gardner,TEN,25,,13,0,,,,,,,,,,,,11,11,0,0,0,
617,Brent Grimes,ATL,24,,2,0,,,,,,,,,,,,12,11,1,0,0,
618,Will Herring,SEA,24,,12,0,,,,,,,,,,,,14,11,3,0,0,
619,Jason Hunter,GNB,24,,16,0,,,,,,1,0,0,0,0,,15,11,4,0,1,
620,Larry Izzo,NWE,33,,16,0,,,,,,,,,,,,16,11,5,0,0,
621,Chris Johnson,OAK,28,,13,0,0,0,0,0,2,,,,,,,13,11,2,0,0,
622,Turk McBride,KAN,22,ldt,16,1,0,0,0,0,1,,,,,,1.0,14,11,3,0,3,
623,Alvin McKinley,DEN,29,RDT,15,10,,,,,,1,0,0,0,0,2.5,14,11,3,1,2,
624,Caleb Miller,CIN,27,mlb,3,1,0,0,0,0,3,,,,,,,12,11,1,0,1,
625,Travis Minor,STL,28,,14,0,,,,,,,,,,,,11,11,0,0,0,
626,Shantee Orr,2TM,26,,8,2,,,,,,,,,,,,13,11,2,2,0,
627,Dimitri Patterson,KAN,24,,13,0,,,,,,,,,,,,12,11,1,0,0,
628,Antwan Peek,CLE,28,lolb/mlb,14,5,0,0,0,0,4,1,0,1,0,0,4.0,19,11,8,3,12,
629,Charlie Peprah,GNB,24,,16,0,,,,,,2,0,0,0,0,,11,11,0,0,0,
630,Greg Peterson,TAM,23,,10,0,,,,,,0,0,1,0,0,1.5,14,11,3,3,3,
631,Ryan Sims,TAM,27,,9,0,,,,,,,,,,,1.0,16,11,5,4,1,
632,Nick Sorensen,CLE,29,,9,0,,,,,,1,0,0,0,0,,13,11,2,0,0,
633,Randy Starks,TEN,24,rdt,14,4,0,0,0,0,1,0,0,1,0,0,,16,11,5,4,2,
634,Maurice Stovall,TAM,22,wr,15,1,,,,,,,,,,,,12,11,1,0,0,
635,Tony Taylor,ATL,23,,16,0,,,,,,,,,,,,12,11,1,0,0,
636,Lawrence Timmons,PIT,21,,16,0,,,,,,0,0,2,5,0,,13,11,2,2,0,
637,Jyles Tucker,SDG,24,,6,0,,,,,,2,0,1,0,1,3.5,12,11,1,2,3,
638,Kelley Washington,NWE,28,,14,0,,,,,,,,,,,,16,11,5,0,0,
639,Sam Williams,OAK,27,lb,11,4,0,0,0,0,1,1,0,0,0,0,,16,11,5,1,0,
640,Chris Wilson,WAS,25,,16,0,,,,,,,,,,,4.0,13,11,2,4,5,
641,Claude Wroten,STL,24,,11,0,,,,,,1,0,0,0,0,0.5,13,11,2,2,3,
642,Michael Adams,ARI,22,,7,0,0,0,0,0,1,,,,,,,10,10,0,0,0,
643,Antwan Barnes,BAL,23,,14,0,,,,,,1,0,0,0,0,2.0,10,10,0,3,6,
644,John Busing,CIN,24,,12,0,,,,,,,,,,,,14,10,4,0,0,
645,Oliver Celestin,ARI,26,ss,15,4,0,0,0,0,2,,,,,,,12,10,2,0,0,
646,Kendrick Clancy,NOR,29,nt,14,2,,,,,,,,,,,0.5,15,10,5,3,2,
647,Carey Davis,PIT,26,fb,16,7,,,,,,0,0,1,0,0,,17,10,7,0,0,
648,Rashied Davis,CHI,28,wr,16,1,,,,,,,,,,,,10,10,0,0,0,
649,Joel Dreessen,HOU,25,,13,0,,,,,,,,,,,,11,10,1,0,0,
650,Nick Eason,PIT,27,de,16,1,,,,,,,,,,,,14,10,4,0,0,
651,Kyle Eckel,NWE,26,,12,0,,,,,,,,,,,,12,10,2,0,0,
652,Vernon Fox,WAS,28,,14,0,,,,,,,,,,,,12,10,2,0,0,
653,Steve Gregory,SDG,24,,16,0,0,0,0,0,1,,,,,,,11,10,1,0,0,
654,Justin Harrell,GNB,23,ldt,7,2,,,,,,,,,,,,16,10,6,1,0,
655,Nate Harris,KAN,24,,15,0,,,,,,,,,,,,12,10,2,1,0,
656,Eric Hicks,NYJ,31,,11,0,,,,,,,,,,,,17,10,7,0,1,
657,Domenik Hixon,2TM,23,,16,1,,,,,,0,1,0,0,0,,13,10,3,0,0,
658,Derek Landri,JAX,24,,13,0,,,,,,,,,,,,11,10,1,2,5,
659,Anthony Madison,PIT,26,,9,0,,,,,,0,0,1,0,0,,11,10,1,0,0,
660,Bobby McCray,JAX,26,DE,14,9,0,0,0,0,2,1,0,0,0,0,3.0,18,10,8,3,10,
661,Mel Mitchell,NWE,28,,10,0,,,,,,,,,,,,11,10,1,0,0,
662,C.J. Mosley,NYJ,24,de,14,2,,,,,,2,0,0,0,0,2.5,15,10,5,0,2,
663,Montell Owens,JAX,23,,16,0,,,,,,,,,,,,12,10,2,0,0,
664,Michael Robinson,SFO,24,rb,15,1,,,,,,0,1,0,0,0,,12,10,2,0,0,
665,Adam Seward,CAR,25,,11,0,,,,,,,,,,,,11,10,1,1,0,
666,John Wendling,BUF,24,,14,0,,,,,,0,0,1,0,0,,10,10,0,0,0,
667,Tracy White,GNB,26,,13,0,,,,,,0,0,2,0,1,,11,10,1,0,0,
668,Gerris Wilkinson,NYG,24,,13,0,0,0,0,0,1,,,,,,,14,10,4,2,0,
669,Rod Wilson,CHI,26,,15,0,,,,,,1,0,0,0,0,,13,10,3,0,0,
670,Jeff Zgonina,HOU,37,ldt,16,1,,,,,,,,,,,,17,10,7,1,2,
671,Rodney Bailey,ARI,28,,16,0,,,,,,,,,,,,14,9,5,0,1,
672,Rashad Baker,NWE,25,,8,0,,,,,,,,,,,,12,9,3,0,0,
673,Eric Bassey,STL,24,,8,0,,,,,,0,0,1,0,0,,11,9,2,0,0,
674,Stephen Bowen,DAL,23,,16,0,,,,,,,,,,,,14,9,5,0,7,
675,Ahmad Bradshaw,NYG,21,,12,0,,,,,,0,2,1,0,0,,9,9,0,0,0,
676,Tyler Brayton,OAK,28,,16,0,0,0,0,0,1,0,0,1,0,0,,11,9,2,2,0,
677,Ricky Brown,OAK,24,lb,16,1,,,,,,,,,,,,13,9,4,0,0,
678,Andre Frazier,2TM,25,,10,0,,,,,,0,0,1,0,0,,11,9,2,0,0,
679,Kris Griffin,CLE,26,,12,0,,,,,,,,,,,,11,9,2,0,0,
680,Ramon Guzman,IND,25,,16,0,,,,,,0,0,2,13,0,,11,9,2,0,0,
681,Korey Hall,GNB,24,FB,14,10,,,,,,0,0,1,0,0,,10,9,1,0,0,
682,Sam Hurd,DAL,22,wr,16,2,,,,,,,,,,,,12,9,3,0,0,
683,Tank Johnson,DAL,26,nt,8,1,0,0,0,0,2,0,0,1,0,0,2.0,11,9,2,3,2,
684,Travis LaBoy,TEN,26,,13,0,1,0,0,0,4,4,0,1,0,0,6.0,13,9,4,2,10,
685,Jon McGraw,KAN,28,,13,0,0,0,0,0,1,0,0,1,0,0,,10,9,1,0,0,
686,Sean Morey,ARI,31,,15,0,,,,,,,,,,,,10,9,1,0,0,
687,Jarvis Moss,DEN,23,ldt,6,1,,,,,,1,0,0,0,0,1.0,12,9,3,1,0,
688,Ryan Neill,BUF,25,,16,0,,,,,,0,2,0,-38,0,,10,9,1,0,2,
689,Donnie Nickey,TEN,27,,16,0,,,,,,0,0,1,0,0,1.0,9,9,0,1,2,
690,David Pittman,BAL,24,lcb,7,1,2,21,0,29,3,0,1,0,0,0,,10,9,1,0,0,
691,Trevor Pryce,BAL,32,ldt,5,2,0,0,0,0,1,,,,,,2.0,15,9,6,5,2,
692,Brad Smith,NYJ,24,WR,16,9,,,,,,0,1,0,-9,0,,10,9,1,0,0,
693,Daren Stone,ATL,22,,12,0,,,,,,,,,,,,10,9,1,0,0,
694,Lamont Thompson,2TM,29,,6,0,,,,,,,,,,,,10,9,1,0,0,
695,Jeremiah Trotter,TAM,30,mlb,3,1,,,,,,,,,,,,13,9,4,0,1,
696,Jason Avant,PHI,24,fb/wr,15,5,,,,,,,,,,,,12,8,4,0,0,
697,Rashad Barksdale,KAN,23,,6,0,,,,,,,,,,,,8,8,0,0,0,
698,Jordan Beck,DEN,24,,11,0,,,,,,,,,,,,10,8,2,0,0,
699,Desmond Bishop,GNB,23,,10,0,,,,,,,,,,,,10,8,2,0,1,
700,Alan Branch,ARI,23,,11,0,,,,,,,,,,,,9,8,1,0,3,
701,Michael Coe,IND,24,,6,0,0,0,0,0,1,0,0,1,0,0,,10,8,2,1,0,
702,Terrance Copper,NOR,25,wr,15,1,,,,,,,,,,,,8,8,0,0,0,
703,Donte Curry,2TM,29,,9,0,,,,,,,,,,,,10,8,2,0,0,
704,Chartric Darby,SEA,32,ldt,6,6,,,,,,,,,,,0.5,12,8,4,2,2,
705,Jamaal Fudge,JAX,24,,14,0,1,0,0,0,2,1,0,1,0,0,,9,8,1,0,0,
706,Willie Gaston,BAL,25,rcb,4,2,0,0,0,0,1,,,,,,,8,8,0,0,0,
707,Nick Graham,PHI,23,,15,0,,,,,,0,1,1,0,0,,11,8,3,0,0,
708,Louis Green,DEN,28,,16,0,,,,,,1,0,0,0,0,,9,8,1,0,0,
709,Arnold Harrison,PIT,25,,13,0,,,,,,,,,,,,13,8,5,0,0,
710,T.J. Houshmandzadeh,CIN,30,WR,16,15,,,,,,0,2,0,0,0,,8,8,0,0,0,
711,Trevor Johnson,STL,26,,9,0,,,,,,,,,,,,9,8,1,1,1,
712,N.D. Kalu,HOU,32,ldt,15,1,,,,,,,,,,,3.0,13,8,5,5,7,
713,Jevon Kearse,PHI,31,DE,14,8,,,,,,0,0,1,0,0,3.5,12,8,4,7,5,
714,Manny Lawson,SFO,23,lb/lolb,2,2,0,0,0,0,1,,,,,,,11,8,3,2,0,
715,Marvin Mitchell,NOR,23,,10,0,,,,,,,,,,,,9,8,1,0,0,
716,Anthony Mix,2TM,24,,9,0,,,,,,,,,,,,8,8,0,0,0,
717,Kenny Peterson,DEN,29,,7,0,0,0,0,0,2,,,,,,1.0,10,8,2,2,3,
718,Jerry Porter,OAK,29,WR,16,16,,,,,,,,,,,,8,8,0,0,0,
719,Marcel Shipp,ARI,29,,16,0,,,,,,,,,,,,8,8,0,0,0,
720,Josh Stamer,BUF,30,,16,0,0,0,0,0,1,,,,,,,10,8,2,0,0,
721,Pat Thomas,2TM,24,,8,1,,,,,,,,,,,,12,8,4,0,0,
722,Tank Tyler,KAN,22,,15,1,,,,,,,,,,,,11,8,3,0,0,
723,Mike Wright,NWE,25,de,9,1,,,,,,,,,,,0.5,10,8,2,0,1,
724,Ellis Wyms,SEA,28,,13,0,,,,,,,,,,,2.0,11,8,3,3,5,
725,Ikaika Alama-Francis,DET,23,,6,0,,,,,,,,,,,,12,7,5,0,0,
726,Miles Austin,DAL,23,,16,0,,,,,,,,,,,,8,7,1,0,0,
727,Michael Boulware,HOU,26,,16,0,0,0,0,0,2,,,,,,,11,7,4,1,0,
728,McKinley Boykin,NOR,24,,3,0,,,,,,,,,,,,10,7,3,1,0,
729,Courtney Bryan,MIA,23,,12,0,,,,,,0,0,1,0,0,,11,7,4,0,1,
730,Steve Cargile,DEN,25,,12,0,,,,,,1,0,0,0,0,,7,7,0,0,0,
731,Rock Cartwright,WAS,28,,15,0,,,,,,0,0,1,0,0,,10,7,3,0,0,
732,Colin Cole,GNB,27,,7,0,0,0,0,0,1,,,,,,,12,7,5,0,1,
733,Jean-Phillipe Darche,KAN,32,,16,0,,,,,,,,,,,,7,7,0,0,0,
734,Steve Fifita,MIA,25,nt,13,1,,,,,,0,1,0,0,0,,11,7,4,0,2,
735,Larry Fitzgerald,ARI,24,WR,15,15,,,,,,0,3,0,0,0,,7,7,0,0,0,
736,Kedric Golston,WAS,24,,15,0,,,,,,0,0,1,0,0,1.0,11,7,4,1,1,1
737,Derek Hagan,MIA,23,wr,16,1,,,,,,0,0,1,0,0,,7,7,0,0,0,
738,Jason Jefferson,BUF,26,,11,0,,,,,,,,,,,,11,7,4,2,0,
739,Justin Jenkins,BUF,27,,11,0,,,,,,0,0,1,0,0,,9,7,2,0,0,
740,Corey Mays,2TM,24,,12,1,0,0,0,0,1,,,,,,,16,7,9,0,0,
741,Stanley McClover,CAR,23,,11,0,,,,,,,,,,,1.0,8,7,1,2,2,
742,Matt McCoy,2TM,25,,11,0,,,,,,,,,,,,9,7,2,0,0,
743,Corey McIntyre,ATL,28,,14,0,,,,,,0,0,1,0,0,,8,7,1,0,0,
744,Jeremy Mincey,JAX,24,,6,0,0,0,0,0,1,,,,,,1.0,10,7,3,1,3,
745,Eric Moore,STL,26,de,7,1,,,,,,,,,,,1.0,9,7,2,2,4,
746,Quentin Moses,MIA,24,nt,7,1,,,,,,,,,,,1.5,8,7,1,2,3,
747,Richard Owens,STL,27,fb,14,1,,,,,,0,0,1,0,0,,8,7,1,0,0,
748,Cecil Sapp,DEN,29,FB,16,8,,,,,,,,,,,,7,7,0,0,0,
749,Fred Thomas,NOR,34,,7,0,,,,,,2,0,0,0,0,,7,7,0,0,0,
750,David Tyree,NYG,27,,12,0,,,,,,,,,,,,9,7,2,0,0,
751,Nathan Vasher,CHI,26,rcb,4,2,1,34,0,34,2,,,,,,1.0,8,7,1,1,1,
752,Lenny Walls,STL,28,lcb,5,3,0,0,0,0,3,,,,,,,8,7,1,0,0,
753,Travis Williams,ATL,24,,6,0,,,,,,,,,,,,7,7,0,0,0,
754,Josh Wilson,SEA,22,,12,0,,,,,,0,1,1,0,0,,9,7,2,0,1,
755,Jason Wright,CLE,25,rb,16,1,,,,,,0,1,0,0,0,,7,7,0,0,0,
756,Jon Alston,OAK,24,,13,0,,,,,,1,0,0,0,0,,8,6,2,1,0,
757,Tim Anderson,2TM,27,,9,0,,,,,,,,,,,,8,6,2,0,0,
758,Kendrell Bell,KAN,27,,11,0,,,,,,,,,,,,8,6,2,0,0,
759,Greg Blue,DET,25,,4,0,0,0,0,0,1,0,0,1,0,0,,9,6,3,0,0,
760,Daniel Coats,CIN,23,te,15,3,,,,,,,,,,,,6,6,0,0,0,
761,Jon Condo,OAK,26,,16,0,,,,,,,,,,,,8,6,2,0,0,
762,Chris Cooper,ARI,30,,12,0,,,,,,,,,,,,6,6,0,0,2,
763,Blake Costanzo,BUF,23,,3,0,,,,,,,,,,,,6,6,0,0,0,
764,Zak DeOssie,NYG,23,,16,0,,,,,,,,,,,,6,6,0,0,0,
765,Braylon Edwards,CLE,24,WR,16,16,,,,,,0,3,0,0,0,,6,6,0,0,0,
766,John Eubanks,WAS,24,,6,0,,,,,,,,,,,,7,6,1,0,0,
767,Heath Evans,NWE,29,fb,16,1,,,,,,,,,,,,7,6,1,0,0,
768,Ted Ginn,MIA,22,WR,16,9,,,,,,0,3,2,-2,0,,6,6,0,0,0,
769,Brad Hoover,CAR,31,FB,16,12,,,,,,,,,,,,6,6,0,0,0,
770,David Macklin,WAS,29,,6,0,,,,,,,,,,,,6,6,0,0,0,
771,Brandon Marshall,DEN,23,WR,16,16,,,,,,0,3,3,0,0,,6,6,0,0,0,
772,Lemar Marshall,CIN,31,lb,4,3,0,0,0,0,1,1,0,0,0,0,1.0,8,6,2,1,4,1
773,Tim McGarigle,STL,24,,12,0,,,,,,,,,,,,6,6,0,0,0,
774,Zach Miller,OAK,22,TE,16,16,,,,,,0,2,3,0,0,,6,6,0,0,0,
775,Ovie Mughelli,ATL,27,fb/te,16,7,,,,,,0,0,1,0,0,,6,6,0,0,0,
776,Justin Peelle,MIA,28,TE/wr,16,10,,,,,,,,,,,,8,6,2,0,0,
